station_name,measurement_timestamp,air_temperature_c,wet_bulb_temperature_c,relative_humidity_pct,rain_intensity_mm_per_hour,interval_rain_mm,total_rain_mm,precipitation_type_code,wind_direction_deg,wind_speed_mps,maximum_wind_speed_mps,barometric_pressure_hpa,solar_radiation_w_m2,battery_voltage_v
Foster Weather Station,2024-05-10 11:00:00,12.06,,74,,0.0,,,0,3.3,0.0,991.9,710,15.1
Oak Street Weather Station,2024-05-10 11:00:00,12.3,10.6,82,0.0,0.0,129.6,0.0,35,2.1,2.8,993.7,411,12.0
Foster Weather Station,2024-05-10 12:00:00,11.5,,72,,0.0,,,0,3.3,0.0,991.9,362,15.1
Oak Street Weather Station,2024-05-10 12:00:00,12.0,10.3,81,0.0,0.0,129.6,0.0,83,2.1,2.6,993.6,364,11.9
Foster Weather Station,2024-05-10 13:00:00,11.56,,73,,0.0,,,0,3.3,0.0,991.2,180,15.1
Oak Street Weather Station,2024-05-10 13:00:00,12.5,10.6,80,0.0,0.0,129.6,0.0,112,3.9,5.4,992.7,156,11.9
Foster Weather Station,2024-05-10 14:00:00,11.78,,77,,0.0,,,0,3.3,0.0,990.2,171,15.1
Oak Street Weather Station,2024-05-10 14:00:00,14.7,11.9,73,0.0,0.0,129.6,0.0,83,1.6,3.4,992.1,955,11.9
Foster Weather Station,2024-05-10 15:00:00,13.89,,77,,0.0,,,0,3.3,0.0,989.5,225,15.1
Oak Street Weather Station,2024-05-10 15:00:00,16.3,12.9,69,0.0,0.0,129.6,0.0,125,2.7,4.0,991.1,204,11.9
Foster Weather Station,2024-05-10 16:00:00,18.5,,50,,0.03,,,0,3.3,0.0,988.8,187,15.1
Oak Street Weather Station,2024-05-10 16:00:00,17.6,13.7,65,0.0,0.0,129.6,0.0,115,3.1,3.9,990.3,202,12.0
Foster Weather Station,2024-05-10 17:00:00,19.06,,46,,0.0,,,0,3.3,0.0,988.1,623,15.1
Oak Street Weather Station,2024-05-10 17:00:00,19.9,13.5,49,0.0,0.0,129.6,0.0,237,2.1,4.3,989.8,134,12.0
Foster Weather Station,2024-05-10 18:00:00,19.56,,44,,0.0,,,0,3.3,0.0,987.1,281,15.1
Oak Street Weather Station,2024-05-10 18:00:00,19.7,13.3,49,0.0,0.0,129.6,0.0,20,0.5,1.7,989.0,63,12.0
Foster Weather Station,2024-05-10 19:00:00,19.39,,43,,0.0,,,0,3.3,0.0,986.5,64,15.1
Oak Street Weather Station,2024-05-10 19:00:00,19.9,13.4,48,0.0,0.0,129.6,0.0,63,1.2,6.8,988.3,18,12.0
Foster Weather Station,2024-05-10 20:00:00,18.5,,44,,0.0,,,0,3.3,0.0,986.1,9,15.1
Oak Street Weather Station,2024-05-10 20:00:00,19.3,12.9,48,0.0,0.0,129.6,0.0,276,1.1,3.4,988.3,1,11.9
Foster Weather Station,2024-05-10 21:00:00,17.67,,48,,0.0,,,0,3.3,0.0,985.8,4,15.1
Oak Street Weather Station,2024-05-10 21:00:00,19.1,13.0,49,0.0,0.0,129.6,0.0,253,2.5,5.2,987.8,-2,11.9
Foster Weather Station,2024-05-10 22:00:00,17.06,,51,,0.0,,,0,3.3,0.0,985.1,5,15.1
Oak Street Weather Station,2024-05-10 22:00:00,18.4,12.5,51,0.0,0.0,129.6,0.0,328,1.0,2.6,987.3,-3,11.8
Foster Weather Station,2024-05-10 23:00:00,17.0,,50,,0.0,,,0,3.3,0.0,984.1,4,15.1
Oak Street Weather Station,2024-05-10 23:00:00,18.1,12.4,52,0.0,0.0,129.6,0.0,256,1.3,4.1,986.3,-3,11.8
Foster Weather Station,2024-05-11 00:00:00,15.06,,63,,0.97,,,0,3.3,0.0,983.7,2,15.1
Oak Street Weather Station,2024-05-11 00:00:00,16.9,12.8,63,1.2,0.6,130.2,60.0,256,3.0,8.0,986.3,-2,11.9
Foster Weather Station,2024-05-11 01:00:00,12.5,,73,,1.45,,,0,3.3,0.0,985.1,2,15.2
Oak Street Weather Station,2024-05-11 01:00:00,13.5,11.2,77,9.0,2.7,132.9,60.0,10,2.1,4.7,987.6,-2,12.0
Foster Weather Station,2024-05-11 02:00:00,11.56,,78,,0.25,,,0,3.3,0.0,984.8,1,15.2
Oak Street Weather Station,2024-05-11 02:00:00,12.8,10.9,80,0.0,0.2,133.1,0.0,249,1.1,3.0,986.9,0,12.0
Foster Weather Station,2024-05-11 03:00:00,11.17,,79,,0.0,,,0,3.3,0.0,984.4,3,15.2
Oak Street Weather Station,2024-05-11 03:00:00,12.4,10.5,80,0.0,0.0,133.1,0.0,304,0.8,2.0,986.6,0,11.9
Foster Weather Station,2024-05-11 04:00:00,11.06,,79,,0.0,,,0,3.3,0.0,984.8,5,15.2
Oak Street Weather Station,2024-05-11 04:00:00,12.3,10.4,80,0.0,0.0,133.1,0.0,268,1.3,4.2,986.8,0,11.9
Foster Weather Station,2024-05-11 05:00:00,11.06,,76,,0.0,,,0,3.3,0.0,984.8,5,15.2
Oak Street Weather Station,2024-05-11 05:00:00,12.3,10.2,78,0.0,0.0,133.1,0.0,285,1.5,3.2,986.6,0,11.9
Foster Weather Station,2024-05-11 06:00:00,11.06,,68,,0.0,,,0,3.3,0.0,984.8,23,15.2
Oak Street Weather Station,2024-05-11 06:00:00,12.5,9.6,70,0.0,0.0,133.1,0.0,306,1.0,2.5,987.0,39,12.0
Foster Weather Station,2024-05-11 07:00:00,12.0,,62,,0.0,,,0,3.3,0.0,985.4,161,15.1
Oak Street Weather Station,2024-05-11 07:00:00,13.6,9.9,63,0.0,0.0,133.1,0.0,356,1.4,4.5,987.5,192,12.0
Foster Weather Station,2024-05-11 08:00:00,12.78,,59,,0.0,,,0,3.3,0.0,985.8,328,15.1
Oak Street Weather Station,2024-05-11 08:00:00,14.1,10.1,61,0.0,0.0,133.1,0.0,343,2.4,4.5,987.7,362,11.8
Foster Weather Station,2024-05-11 09:00:00,14.06,,54,,0.0,,,0,3.3,0.0,986.1,498,15.1
Oak Street Weather Station,2024-05-11 09:00:00,15.2,10.7,57,0.0,0.0,133.1,0.0,354,2.5,4.1,988.4,515,12.0
Foster Weather Station,2024-05-11 10:00:00,15.0,,50,,0.0,,,0,3.3,0.0,986.8,653,15.1
Oak Street Weather Station,2024-05-11 10:00:00,16.4,11.2,53,0.0,0.0,133.1,0.0,343,2.9,4.7,988.8,699,11.9
Foster Weather Station,2024-05-11 11:00:00,15.89,,45,,0.0,,,0,3.3,0.0,986.8,247,15.1
Oak Street Weather Station,2024-05-11 11:00:00,17.3,11.5,50,0.0,0.0,133.1,0.0,356,3.1,5.3,988.9,198,11.7
Foster Weather Station,2024-05-11 12:00:00,17.0,,42,,0.0,,,0,3.3,0.0,987.1,846,15.1
Oak Street Weather Station,2024-05-11 12:00:00,17.8,11.5,47,0.0,0.0,133.1,0.0,5,4.1,5.2,989.2,811,12.0
Foster Weather Station,2024-05-11 13:00:00,17.39,,41,,0.0,,,0,3.3,0.0,987.1,231,15.1
Oak Street Weather Station,2024-05-11 13:00:00,18.1,11.6,46,0.0,0.0,133.1,0.0,22,5.2,7.2,989.2,1007,12.0
Foster Weather Station,2024-05-11 14:00:00,13.06,,65,,0.0,,,0,3.3,0.0,987.8,869,15.1
Oak Street Weather Station,2024-05-11 14:00:00,13.4,10.5,70,0.0,0.0,133.1,0.0,60,1.9,3.6,990.1,818,12.0
Foster Weather Station,2024-05-11 15:00:00,12.06,,67,,0.0,,,0,3.3,0.0,988.1,772,15.1
Oak Street Weather Station,2024-05-11 15:00:00,12.8,10.4,74,0.0,0.0,133.1,0.0,87,2.5,3.3,990.3,708,12.0
Foster Weather Station,2024-05-11 16:00:00,11.67,,68,,0.0,,,0,3.3,0.0,987.8,121,15.1
Oak Street Weather Station,2024-05-11 16:00:00,12.1,9.7,74,0.0,0.0,133.1,0.0,98,2.2,3.1,990.1,572,11.9
Foster Weather Station,2024-05-11 17:00:00,12.67,,65,,0.0,,,0,3.3,0.0,987.8,478,15.1
Oak Street Weather Station,2024-05-11 17:00:00,12.6,10.0,73,0.0,0.0,133.1,0.0,110,3.1,4.6,989.9,50,11.9
Foster Weather Station,2024-05-11 18:00:00,12.0,,69,,0.0,,,0,3.3,0.0,987.5,296,15.1
Oak Street Weather Station,2024-05-11 18:00:00,13.5,10.2,66,0.0,0.0,133.1,0.0,112,1.9,3.4,989.6,31,11.7
Foster Weather Station,2024-05-11 19:00:00,12.67,,69,,0.0,,,0,3.3,0.0,987.8,111,15.1
Oak Street Weather Station,2024-05-11 19:00:00,14.4,10.9,66,0.0,0.0,133.1,0.0,119,3.0,3.9,989.7,24,12.0
Foster Weather Station,2024-05-11 20:00:00,12.39,,72,,0.0,,,0,3.3,0.0,987.8,9,15.2
Oak Street Weather Station,2024-05-11 20:00:00,14.3,10.7,65,0.0,0.0,133.1,0.0,118,2.3,3.3,989.8,2,12.0
Foster Weather Station,2024-05-11 21:00:00,12.56,,72,,0.0,,,0,3.3,0.0,988.1,4,15.2
Oak Street Weather Station,2024-05-11 21:00:00,14.4,10.6,63,0.0,0.0,133.1,0.0,122,2.0,2.5,990.3,0,12.0
Foster Weather Station,2024-05-11 22:00:00,12.56,,71,,0.0,,,0,3.3,0.0,988.8,4,15.1
Oak Street Weather Station,2024-05-11 22:00:00,14.8,10.2,56,0.0,0.0,133.1,0.0,122,1.2,2.3,991.0,-2,11.9
Foster Weather Station,2024-05-11 23:00:00,12.89,,65,,0.0,,,0,3.3,0.0,989.2,4,15.1
Oak Street Weather Station,2024-05-11 23:00:00,14.8,10.2,56,0.0,0.0,133.1,0.0,113,2.5,4.5,991.2,0,11.9
Foster Weather Station,2024-05-12 00:00:00,12.5,,66,,0.0,,,0,3.3,0.0,989.2,5,15.1
Oak Street Weather Station,2024-05-12 00:00:00,15.1,10.2,54,0.0,0.0,133.1,0.0,263,1.1,2.3,991.4,-2,11.8
Foster Weather Station,2024-05-12 01:00:00,12.89,,64,,0.0,,,0,3.3,0.0,989.2,3,15.2
Oak Street Weather Station,2024-05-12 01:00:00,15.0,10.4,56,0.0,0.0,133.1,0.0,0,0.4,1.5,991.3,-2,11.9
Foster Weather Station,2024-05-12 02:00:00,12.56,,65,,0.0,,,0,3.3,0.0,989.2,5,15.1
Oak Street Weather Station,2024-05-12 02:00:00,15.3,11.0,60,0.0,0.0,133.1,0.0,265,0.6,2.3,991.3,-2,11.9
Foster Weather Station,2024-05-13 08:00:00,20.28,,47,,0.0,,,0,3.3,0.0,986.5,325,15.1
Oak Street Weather Station,2024-05-13 08:00:00,20.8,14.5,50,0.0,0.0,133.1,0.0,266,2.3,5.1,988.7,101,12.0
Foster Weather Station,2024-05-13 09:00:00,21.67,,45,,0.0,,,0,3.3,0.0,986.1,488,15.1
Oak Street Weather Station,2024-05-13 09:00:00,22.3,15.4,48,0.0,0.0,133.1,0.0,266,2.0,6.6,988.3,172,11.9
Foster Weather Station,2024-05-13 10:00:00,23.39,,42,,0.0,,,0,3.3,0.0,985.8,660,15.1
Oak Street Weather Station,2024-05-13 10:00:00,24.2,16.6,46,0.0,0.0,0.0,0.0,261,1.5,3.3,988.0,669,12.0
Foster Weather Station,2024-05-13 11:00:00,24.67,,39,,0.0,,,0,3.3,0.0,985.8,656,15.1
Foster Weather Station,2024-05-13 12:00:00,23.56,,45,,0.0,,,0,3.3,0.0,985.4,805,15.1
Oak Street Weather Station,2024-05-13 12:00:00,25.1,17.3,46,0.0,0.0,0.0,0.0,91,1.4,2.9,987.5,843,11.8
Foster Weather Station,2024-05-13 13:00:00,26.89,,31,,0.0,,,0,3.3,0.0,984.8,380,15.1
Oak Street Weather Station,2024-05-13 13:00:00,26.9,18.0,42,0.0,0.0,0.0,0.0,76,2.0,3.5,986.9,721,12.0
Foster Weather Station,2024-05-13 14:00:00,26.78,,33,,0.0,,,0,3.3,0.0,984.4,265,15.1
Oak Street Weather Station,2024-05-13 14:00:00,26.5,17.5,41,0.0,0.0,0.0,0.0,30,0.7,1.5,986.3,298,11.9
Foster Weather Station,2024-05-13 15:00:00,26.56,,34,,0.0,,,0,3.3,0.0,984.1,357,15.1
Oak Street Weather Station,2024-05-13 15:00:00,24.7,17.5,50,0.0,0.0,0.0,0.0,269,1.5,2.7,986.6,147,11.9
Foster Weather Station,2024-05-13 16:00:00,21.56,,57,,0.0,,,0,3.3,0.0,984.4,171,15.1
Oak Street Weather Station,2024-05-13 16:00:00,22.1,17.3,62,0.0,0.1,0.1,60.0,295,0.9,1.8,986.6,67,12.0
Foster Weather Station,2024-05-13 17:00:00,22.17,,51,,0.0,,,0,3.3,0.0,985.1,75,15.1
Oak Street Weather Station,2024-05-13 17:00:00,21.5,17.6,69,0.0,0.2,0.3,0.0,119,2.3,2.7,987.1,88,11.9
Foster Weather Station,2024-05-13 18:00:00,20.56,,65,,0.13,,,0,3.3,0.0,985.8,75,15.1
Oak Street Weather Station,2024-05-13 18:00:00,21.6,17.8,69,0.0,0.2,0.5,0.0,14,0.4,0.8,987.3,82,11.9
Foster Weather Station,2024-05-13 19:00:00,19.0,,76,,3.0,,,0,3.3,0.0,986.1,14,15.1
Oak Street Weather Station,2024-05-13 19:00:00,20.5,17.0,71,0.0,0.0,0.5,0.0,348,1.7,2.8,988.2,13,11.9
Foster Weather Station,2024-05-13 20:00:00,15.56,,83,,0.0,,,0,3.3,0.0,986.5,1,15.2
Oak Street Weather Station,2024-05-13 20:00:00,19.7,17.2,79,0.0,0.0,0.5,60.0,319,1.1,2.3,988.8,-3,11.9
Foster Weather Station,2024-05-13 21:00:00,17.56,,77,,0.0,,,0,3.3,0.0,986.5,1,15.1
Oak Street Weather Station,2024-05-13 21:00:00,18.5,16.3,80,0.6,0.1,0.6,60.0,0,0.4,1.9,988.5,-3,12.0
Foster Weather Station,2024-05-13 22:00:00,14.5,,86,,0.0,,,0,3.3,0.0,986.1,1,15.1
Oak Street Weather Station,2024-05-13 22:00:00,15.6,14.5,89,0.0,0.0,0.6,0.0,127,1.1,2.0,988.3,-2,12.0
Foster Weather Station,2024-05-13 23:00:00,12.78,,85,,0.0,,,0,3.3,0.0,986.5,2,15.2
Oak Street Weather Station,2024-05-13 23:00:00,14.0,13.1,91,0.0,0.0,0.6,0.0,82,2.2,2.5,988.6,-2,11.9
Foster Weather Station,2024-05-14 00:00:00,12.5,,86,,0.05,,,0,3.3,0.0,986.8,3,15.1
Oak Street Weather Station,2024-05-14 00:00:00,14.0,13.1,91,0.6,0.0,0.7,60.0,115,2.2,2.9,988.8,-2,11.8
Foster Weather Station,2024-05-14 01:00:00,12.67,,87,,0.63,,,0,3.3,0.0,986.1,0,15.1
Oak Street Weather Station,2024-05-14 01:00:00,13.8,12.9,90,0.0,0.2,0.8,60.0,34,1.0,1.5,988.5,-2,11.8
Foster Weather Station,2024-05-14 02:00:00,12.78,,87,,0.33,,,0,3.3,0.0,985.8,2,15.2
Oak Street Weather Station,2024-05-14 02:00:00,13.6,12.8,92,0.0,0.0,0.8,0.0,16,2.1,2.8,987.7,0,11.9
Foster Weather Station,2024-05-14 03:00:00,11.67,,85,,0.0,,,0,3.3,0.0,985.4,2,15.2
Oak Street Weather Station,2024-05-14 03:00:00,13.0,12.2,92,0.0,0.0,0.8,0.0,20,2.9,4.0,987.8,0,11.9
Foster Weather Station,2024-05-14 04:00:00,11.06,,83,,0.0,,,0,3.3,0.0,986.5,2,15.1
Oak Street Weather Station,2024-05-14 04:00:00,12.1,11.0,88,0.0,0.0,0.8,0.0,45,3.8,4.8,988.7,0,12.0
Foster Weather Station,2024-05-14 05:00:00,11.06,,82,,0.0,,,0,3.3,0.0,986.5,5,15.2
Oak Street Weather Station,2024-05-14 05:00:00,11.7,10.4,85,0.0,0.0,0.8,0.0,16,2.8,3.3,988.9,0,12.0
Foster Weather Station,2024-05-14 06:00:00,10.78,,82,,0.0,,,0,3.3,0.0,986.8,14,15.1
Oak Street Weather Station,2024-05-14 06:00:00,11.8,10.6,87,0.0,0.0,0.8,0.0,14,3.1,4.3,989.1,6,12.1
Foster Weather Station,2024-05-14 07:00:00,10.5,,82,,0.0,,,0,3.3,0.0,987.1,40,15.2
Oak Street Weather Station,2024-05-14 07:00:00,11.4,10.0,85,0.0,0.0,0.8,0.0,8,3.8,5.2,989.4,32,11.9
Foster Weather Station,2024-05-14 08:00:00,10.28,,82,,0.0,,,0,3.3,0.0,987.5,48,15.1
Oak Street Weather Station,2024-05-14 08:00:00,11.1,10.0,88,0.0,0.0,0.9,60.0,358,2.1,4.2,990.1,34,12.1
Foster Weather Station,2024-05-14 09:00:00,9.89,,83,,0.46,,,0,3.3,0.0,987.5,115,15.1
Oak Street Weather Station,2024-05-14 09:00:00,11.0,10.0,88,0.0,0.2,1.1,60.0,12,4.3,7.1,989.9,69,11.9
Foster Weather Station,2024-05-14 10:00:00,10.06,,83,,0.05,,,0,3.3,0.0,987.5,191,15.2
Oak Street Weather Station,2024-05-14 10:00:00,10.9,9.9,88,0.0,0.0,1.1,0.0,11,3.5,5.7,989.8,147,12.0
Foster Weather Station,2024-05-14 11:00:00,10.5,,81,,0.0,,,0,3.3,0.0,987.5,493,15.2
Oak Street Weather Station,2024-05-14 11:00:00,11.4,10.3,87,0.0,0.0,1.1,0.0,13,5.5,6.5,990.0,320,12.0
Foster Weather Station,2024-05-14 12:00:00,10.67,,81,,0.0,,,0,3.3,0.0,987.5,422,15.2
Oak Street Weather Station,2024-05-14 12:00:00,11.3,10.2,88,0.0,0.0,1.1,0.0,7,5.3,7.9,989.8,307,12.0
Foster Weather Station,2024-05-14 13:00:00,10.56,,83,,0.0,,,0,3.3,0.0,986.8,564,15.2
Oak Street Weather Station,2024-05-14 13:00:00,11.3,10.2,88,0.0,0.0,1.1,0.0,7,4.1,7.7,989.3,274,12.0
Foster Weather Station,2024-05-14 14:00:00,10.17,,82,,0.0,,,0,3.3,0.0,986.8,310,15.2
Oak Street Weather Station,2024-05-14 14:00:00,10.9,9.9,88,0.0,0.0,1.1,0.0,4,5.1,8.1,989.1,159,11.9
Foster Weather Station,2024-05-14 15:00:00,10.17,,82,,0.0,,,0,3.3,0.0,986.5,416,15.1
Oak Street Weather Station,2024-05-14 15:00:00,11.2,9.9,86,0.0,0.0,1.1,0.0,5,5.1,7.4,988.9,213,12.1
Foster Weather Station,2024-05-14 16:00:00,10.56,,79,,0.0,,,0,3.3,0.0,986.1,576,15.1
Oak Street Weather Station,2024-05-14 16:00:00,11.2,9.9,85,0.0,0.0,1.1,0.0,9,4.7,7.5,988.3,339,12.0
Foster Weather Station,2024-05-14 17:00:00,10.5,,79,,0.0,,,0,3.3,0.0,986.5,196,15.2
Oak Street Weather Station,2024-05-14 17:00:00,11.2,9.8,85,0.0,0.0,1.1,0.0,13,5.4,7.5,988.9,125,11.9
Foster Weather Station,2024-05-14 18:00:00,10.78,,77,,0.0,,,0,3.3,0.0,986.1,258,15.2
Oak Street Weather Station,2024-05-14 18:00:00,11.7,10.1,83,0.0,0.0,1.1,0.0,3,3.7,6.5,988.9,144,12.0
Foster Weather Station,2024-05-14 19:00:00,10.39,,77,,0.0,,,0,3.3,0.0,986.1,108,15.1
Oak Street Weather Station,2024-05-14 19:00:00,11.6,9.8,81,0.0,0.0,1.1,0.0,12,4.2,7.5,988.7,85,12.0
Foster Weather Station,2024-05-14 20:00:00,10.39,,79,,0.0,,,0,3.3,0.0,986.5,15,15.2
Oak Street Weather Station,2024-05-14 20:00:00,11.2,9.6,82,0.0,0.0,1.1,0.0,359,2.8,7.7,989.0,9,12.0
Foster Weather Station,2024-05-14 21:00:00,10.5,,77,,0.0,,,0,3.3,0.0,986.8,4,15.2
Oak Street Weather Station,2024-05-14 21:00:00,11.5,9.8,81,0.0,0.0,1.1,0.0,10,4.4,6.4,989.1,0,11.9
Foster Weather Station,2024-05-14 22:00:00,10.78,,78,,0.0,,,0,3.3,0.0,987.1,6,15.2
Oak Street Weather Station,2024-05-14 22:00:00,11.7,10.0,81,0.0,0.0,1.1,0.0,5,4.7,7.0,989.4,0,11.9
Foster Weather Station,2024-05-14 23:00:00,10.78,,77,,0.0,,,0,3.3,0.0,987.1,6,15.2
Oak Street Weather Station,2024-05-14 23:00:00,11.9,10.2,81,0.0,0.0,1.1,0.0,12,3.4,5.7,989.4,0,12.0
Foster Weather Station,2024-05-15 00:00:00,10.78,,79,,0.0,,,0,3.3,0.0,986.8,5,15.2
Oak Street Weather Station,2024-05-15 00:00:00,11.8,10.1,81,0.0,0.0,1.1,0.0,11,3.3,6.6,989.0,0,12.0
Foster Weather Station,2024-05-15 01:00:00,11.28,,80,,0.0,,,0,3.3,0.0,986.8,6,15.2
Oak Street Weather Station,2024-05-15 01:00:00,12.1,10.4,81,0.0,0.0,1.1,0.0,9,1.8,4.1,989.0,0,12.0
Foster Weather Station,2024-05-15 02:00:00,11.67,,80,,0.0,,,0,3.3,0.0,986.5,3,15.1
Oak Street Weather Station,2024-05-15 02:00:00,12.7,11.0,82,0.0,0.0,1.1,0.0,7,4.2,5.8,988.6,0,12.0
Foster Weather Station,2024-05-15 03:00:00,11.28,,79,,0.0,,,0,3.3,0.0,986.1,3,15.1
Oak Street Weather Station,2024-05-15 03:00:00,13.0,11.2,81,0.0,0.0,1.1,0.0,16,3.1,3.8,988.3,0,12.1
Foster Weather Station,2024-05-15 04:00:00,11.67,,77,,0.0,,,0,3.3,0.0,986.5,5,15.2
Oak Street Weather Station,2024-05-15 04:00:00,12.7,10.9,80,0.0,0.0,1.1,0.0,27,2.9,4.3,988.7,0,11.9
Foster Weather Station,2024-05-15 05:00:00,11.39,,78,,0.0,,,0,3.3,0.0,987.1,4,15.1
Oak Street Weather Station,2024-05-15 05:00:00,12.5,10.7,81,0.0,0.0,1.1,0.0,2,4.0,6.4,989.2,0,11.9
Foster Weather Station,2024-05-15 06:00:00,10.89,,77,,0.0,,,0,3.3,0.0,987.5,23,15.2
Oak Street Weather Station,2024-05-15 06:00:00,12.3,10.5,81,0.0,0.0,1.1,0.0,15,4.4,6.4,989.8,30,11.9
Foster Weather Station,2024-05-15 07:00:00,10.28,,81,,0.0,,,0,3.3,0.0,988.1,85,15.2
Oak Street Weather Station,2024-05-15 07:00:00,11.5,10.0,84,0.0,0.0,1.1,0.0,17,5.3,7.2,990.2,73,11.9
Foster Weather Station,2024-05-15 08:00:00,11.0,,78,,0.0,,,0,3.3,0.0,988.5,233,15.1
Oak Street Weather Station,2024-05-15 08:00:00,11.8,10.3,83,0.0,0.0,1.1,0.0,29,4.0,6.1,990.4,194,12.1
Foster Weather Station,2024-05-15 09:00:00,10.78,,76,,0.0,,,0,3.3,0.0,988.8,477,15.1
Oak Street Weather Station,2024-05-15 09:00:00,12.0,10.3,82,0.0,0.0,1.1,0.0,18,4.7,6.6,991.2,510,12.0
Foster Weather Station,2024-05-15 10:00:00,10.67,,77,,0.0,,,0,3.3,0.0,989.2,523,15.2
Oak Street Weather Station,2024-05-15 10:00:00,11.5,10.0,83,0.0,0.0,1.1,0.0,6,5.1,6.8,991.3,625,12.1
Foster Weather Station,2024-05-15 11:00:00,11.39,,75,,0.0,,,0,3.3,0.0,989.8,813,15.1
Oak Street Weather Station,2024-05-15 11:00:00,12.3,10.2,78,0.0,0.0,1.1,0.0,11,5.5,7.9,992.2,657,11.9
Foster Weather Station,2024-05-15 12:00:00,11.39,,73,,0.0,,,0,3.3,0.0,989.8,817,15.1
Oak Street Weather Station,2024-05-15 12:00:00,12.0,10.2,80,0.0,0.0,1.1,0.0,17,5.5,7.8,992.0,720,11.9
Foster Weather Station,2024-05-15 13:00:00,11.56,,74,,0.0,,,0,3.3,0.0,989.5,843,15.1
Oak Street Weather Station,2024-05-15 13:00:00,12.2,10.2,79,0.0,0.0,1.1,0.0,19,5.1,7.0,991.8,791,11.8
Foster Weather Station,2024-05-15 14:00:00,11.5,,73,,0.0,,,0,3.3,0.0,989.2,826,15.1
Oak Street Weather Station,2024-05-15 14:00:00,12.3,10.3,79,0.0,0.0,1.1,0.0,18,3.5,5.4,991.3,766,12.0
Foster Weather Station,2024-05-15 15:00:00,11.17,,74,,0.0,,,0,3.3,0.0,989.2,749,15.2
Oak Street Weather Station,2024-05-15 15:00:00,12.9,10.4,74,0.0,0.0,1.1,0.0,8,4.0,5.4,991.4,688,12.0
Foster Weather Station,2024-05-15 16:00:00,13.06,,61,,0.0,,,0,3.3,0.0,988.8,633,15.1
Oak Street Weather Station,2024-05-15 16:00:00,14.7,10.8,62,0.0,0.0,1.1,0.0,15,4.0,5.6,990.9,570,12.0
Foster Weather Station,2024-05-15 17:00:00,12.39,,68,,0.0,,,0,3.3,0.0,989.2,477,15.1
Oak Street Weather Station,2024-05-15 17:00:00,13.5,10.7,71,0.0,0.0,1.1,0.0,10,2.8,4.2,991.4,39,12.1
Foster Weather Station,2024-05-15 18:00:00,12.17,,67,,0.0,,,0,3.3,0.0,989.2,299,15.1
Oak Street Weather Station,2024-05-15 18:00:00,13.1,10.0,68,0.0,0.0,1.1,0.0,10,4.0,5.6,991.7,34,11.9
Foster Weather Station,2024-05-15 19:00:00,12.06,,70,,0.0,,,0,3.3,0.0,989.2,132,15.1
Oak Street Weather Station,2024-05-15 19:00:00,13.1,9.9,67,0.0,0.0,1.1,0.0,4,2.1,3.4,991.3,23,11.8
Foster Weather Station,2024-05-15 20:00:00,11.5,,72,,0.0,,,0,3.3,0.0,989.2,8,15.2
Oak Street Weather Station,2024-05-15 20:00:00,12.5,10.0,74,0.0,0.0,1.1,0.0,15,2.6,3.3,991.4,2,12.0
Foster Weather Station,2024-05-15 21:00:00,11.28,,73,,0.0,,,0,3.3,0.0,989.2,5,15.2
Oak Street Weather Station,2024-05-15 21:00:00,12.2,9.8,75,0.0,0.0,1.1,0.0,10,1.9,2.6,991.4,0,11.9
Foster Weather Station,2024-05-15 22:00:00,11.89,,64,,0.0,,,0,3.3,0.0,989.8,5,15.2
Oak Street Weather Station,2024-05-15 22:00:00,12.3,9.7,72,0.0,0.0,1.1,0.0,346,1.2,2.3,992.0,0,12.0
Foster Weather Station,2024-05-15 23:00:00,11.67,,69,,0.0,,,0,3.3,0.0,989.8,3,15.2
Oak Street Weather Station,2024-05-15 23:00:00,12.6,10.0,72,0.0,0.0,1.1,0.0,10,1.9,2.4,992.2,0,12.0
Foster Weather Station,2024-05-16 00:00:00,11.56,,71,,0.0,,,0,3.3,0.0,989.2,3,15.2
Oak Street Weather Station,2024-05-16 00:00:00,12.2,9.9,75,0.0,0.0,1.1,0.0,12,1.9,2.6,991.5,0,11.9
Foster Weather Station,2024-05-16 01:00:00,11.17,,73,,0.0,,,0,3.3,0.0,988.8,4,15.2
Oak Street Weather Station,2024-05-16 01:00:00,12.3,10.1,76,0.0,0.0,1.1,0.0,49,0.6,0.9,991.0,0,11.8
Foster Weather Station,2024-05-16 02:00:00,11.0,,73,,0.0,,,0,3.3,0.0,988.8,3,15.2
Oak Street Weather Station,2024-05-16 02:00:00,12.4,10.2,77,0.0,0.0,1.1,0.0,0,0.0,0.6,991.0,0,11.9
Foster Weather Station,2024-05-16 03:00:00,11.5,,70,,0.0,,,0,3.3,0.0,988.5,4,15.2
Oak Street Weather Station,2024-05-16 03:00:00,14.2,10.9,67,0.0,0.0,1.1,0.0,0,0.0,0.4,990.4,0,12.0
Foster Weather Station,2024-05-16 04:00:00,11.67,,70,,0.0,,,0,3.3,0.0,988.5,3,15.2
Oak Street Weather Station,2024-05-16 04:00:00,14.7,11.3,67,0.0,0.0,1.1,0.0,128,0.5,1.0,990.6,0,11.9
Foster Weather Station,2024-05-16 05:00:00,11.5,,74,,0.0,,,0,3.3,0.0,988.1,5,15.2
Oak Street Weather Station,2024-05-16 05:00:00,14.1,11.5,75,0.0,0.0,1.1,0.0,57,1.6,2.0,990.3,0,12.0
